Airport	Sentiment
Carrasco International /General C L Berisso Airport	6.166356978021977
Nueva Hesperides International Airport	6.166356978021977
Craig Field	6.166407150072152
Key West International Airport	6.166407150072152
Kendall-Tamiami Executive Airport	6.166799069264068
Oceana NAS	6.166799069264068
Caicara del Orinoco Airport	6.166980073260072
W K Kellogg Airport	6.1670222077922086
Burley Municipal Airport	6.1670222077922086
Northeast Iowa Regional Airport	6.1670222077922086
Langebaanweg Airport	6.167092063492064
Ladysmith Airport	6.167092063492064
Middelburg Airport	6.167092063492064
Margate Airport	6.167092063492064
Lichtenburg Airport	6.167338492063492
Makhado Air Force Base Airport	6.167338492063492
Barquisimeto International Airport	6.167358644688642
"Aeropuerto \General Tomas de Heres\"". Ciudad Bolivar"""	6.167358644688642
Florence Regional Airport	6.167410656565657
Great Falls International Airport	6.167410656565657
Kanpur Airport	6.167923802308803
Laurence G Hanscom Field	6.168068297258296
St Paul Island Airport	6.168068297258296
Cape Newenham LRRS Airport	6.168068297258296
Iliamna Airport	6.168068297258296
Platinum Airport	6.168068297258296
Kisimayu Airport	6.1682202392052385
Marble Hall Airport	6.1685428571428575
Ciudad Constitución Airport	6.168966926406927
Guerrero Negro Airport	6.168966926406927
Bryant Army Heliport	6.169243297258297
Tatalina LRRS Airport	6.169243297258297
Cape Romanzof LRRS Airport	6.169243297258297
Santa Cruz/Graciosa Bay/Luova Airport	6.169307041847041
Munda Airport	6.169307041847041
Karlsborg Air Base	6.169479235764236
Såtenäs Air Base	6.169479235764236
Bujumbura International Airport	6.17045635031635
Egal International Airport	6.17045635031635
Berbera Airport	6.17045635031635
Tambohorano Airport	6.17047533910534
Tsiroanomandidy Airport	6.17047533910534
Ambatondrazaka Airport	6.17047533910534
Port Bergé Airport	6.17047533910534
McCarran International Airport	6.171246370851371
Orlando International Airport	6.171246370851371
Hood Airport	6.171266137196137
New Plymouth Airport	6.171266137196137
Nelson Airport	6.171476851481851
Invercargill Airport	6.171476851481851
Norway House Airport	6.17147939033189
Points North Landing Airport	6.17147939033189
Oxford House Airport	6.17147939033189
Inukjuak Airport	6.17147939033189
El Lencero Airport	6.171906926406928
Charlotte Douglas International Airport	6.172043513708514
Auki Airport	6.172045137085137
Ballalae Airport	6.172045137085137
Fera/Maringe Airport	6.172045137085137
Babanakira Airport	6.172045137085137
Ngorangora Airport	6.172045137085137
Bintulu Airport	6.172508766233766
Kuching International Airport	6.172508766233766
Emanuel County Airport	6.172865422355423
Barinas Airport	6.1729086446886425
El Libertador Airbase	6.1729086446886425
Limbang Airport	6.173108766233766
Marudi Airport	6.173108766233766
Oswaldo Guevara Mujica Airport	6.173139120879119
Anaco Airport	6.173139120879119
San Fernando de Atabapo Airport	6.173139120879119
General Jose Antonio Anzoategui International Airport	6.173139120879119
Uru Harbour Airport	6.173405137085138
Cairo West Airport	6.173617699522698
Hurghada International Airport	6.173617699522698
Safdarjung Airport	6.17371645021645
Grissom Air Reserve Base	6.17389906926407
Mc Guire Air Force Base	6.173961850926852
Cherry Point MCAS /Cunningham Field/	6.173961850926852
Lalibella Airport	6.173989683649685
Mekele Airport	6.173989683649685
Asosa Airport	6.173989683649685
Cibeureum Airport	6.174084545454545
Abu Simbel Airport	6.174089128094128
Cairo International Airport	6.174089128094128
Point Lay LRRS Airport	6.174244199134199
Hilo International Airport	6.174244199134199
San Marcos Municipal Airport	6.174501493506495
Talagi Airport	6.1746265512265515
Saratov Central Airport	6.1746265512265515
Alejandro Velasco Astete International Airport	6.174706978021977
Woomera Airfield	6.174739509379509
Christmas Island Airport	6.174789509379509
Sydney Bankstown Airport	6.174789509379509
Canberra International Airport	6.174789509379509
Capitán FAP Guillermo Concha Iberico International Airport	6.174806581196582
Capitan Montes Airport	6.174806581196582
Soalala Airport	6.174862005772006
Mampikony Airport	6.174862005772006
Nasa Shuttle Landing Facility Airport	6.174862005772006
Mandritsara Airport	6.174862005772006
Manja Airport	6.174862005772006
Catumbela Airport	6.174862005772006
Sawyer County Airport	6.176281493506493
Netaji Subhash Chandra Bose International Airport	6.176344704184704
Leh Kushok Bakula Rimpochee Airport	6.176845086580086
Chaudhary Charan Singh International Airport	6.176845086580086
Jimma Airport	6.1770361122211135
Coronel FAP Carlos Ciriani Santa Rosa International Airport	6.177339914529914
Padre Aldamiz International Airport	6.177339914529914
Capitan FAP Pedro Canga Rodriguez Airport	6.177600628815628
Moises Benzaquen Rengifo Airport	6.177600628815628
Dibrugarh Airport	6.1781924819624825
Muzaffarpur Airport	6.1781924819624825
Nawapara Airport	6.1781924819624825
Lok Nayak Jayaprakash Airport	6.1781924819624825
Copernicus Wrocław Airport	6.1784233916083915
Zielona Góra-Babimost Airport	6.1784233916083915
Malmen Air Base	6.1784233916083915
Bråvalla Air Base	6.1784233916083915
Hudiksvall Airport	6.178580375735375
Jokkmokk Airport	6.178580375735376
Kramfors Sollefteå Airport	6.178580375735376
Swidwin Military Air Base	6.178669820179821
Warsaw Chopin Airport	6.178669820179821
Skövde Airport	6.179024473859472
Trollhättan-Vänersborg Airport	6.179024473859472
Gothenburg City Airport	6.1790244738594735
Lidköping-Hovby Airport	6.179270902430902
Ludhiana Airport	6.179304610389612
Club Makokola Airport	6.179381450216449
Dundo Airport	6.179381450216451
Ngjiva Pereira Airport	6.179381450216451
Namibe Airport	6.179381450216451
Koulamoutou Mabimbi Airport	6.179381450216451
Mouilla Ville Airport	6.179381450216451
Tchibanga Airport	6.179381450216451
Chimoio Airport	6.179381450216451
Sarh Airport	6.179381450216451
Northwest Arkansas Regional Airport	6.179426551226552
Atyrau Airport	6.179426551226552
Kzyl-Orda Southwest Airport	6.179426551226552
South Bend Regional Airport	6.179426551226552
Bykovo Airport	6.179426551226552
Indira Gandhi International Airport	6.1794577994227975
Gwalior Airport	6.1794577994227975
Hissar Airport	6.1794577994227975
Jhansi Airport	6.1794577994227975
Jodhpur Airport	6.1794577994227975
Jaipur International Airport	6.1794577994227975
Gonder Airport	6.179702778887779
Ivanovo South Airport	6.179896551226551
Longjia Airport	6.179896551226551
Niigata Airport	6.179896551226551
Casper-Natrona County International Airport	6.179943513708514
Destin-Ft Walton Beach Airport	6.179943513708514
Mariental Airport	6.179976349206348
Jaqué Airport	6.180096926406929
Captain Ramon Xatruch Airport	6.180096926406929
Coffs Harbour Airport	6.1804258730158725
Alexandra Airport	6.180906137196137
Mount Cook Airport	6.180906137196137
Manapouri Airport	6.180906137196137
Rabil Airport	6.181361112221112
Maio Airport	6.181361112221112
Preguiça Airport	6.181361112221112
São Pedro Airport	6.181361112221112
Addis Ababa Bole International Airport	6.181361112221112
Lideta Army Airport	6.181361112221112
Arba Minch Airport	6.181361112221112
Axum Airport	6.181361112221112
Ambanja Airport	6.181375339105341
Kota Airport	6.1816238023088035
Anapa Vityazevo Airport	6.181626551226552
Joplin Regional Airport	6.181626551226552
Lehigh Valley International Airport	6.181626551226552
Tejgaon Airport	6.1816770562770555
Dehradun Airport	6.181799783549783
Penggung Airport	6.181833023088022
Iswahyudi Airport	6.181924545454546
Dominique Edward Osok Airport	6.182199891774891
Mili Island Airport	6.182291370851371
Captain Rogelio Castillo National Airport	6.182291370851371
Bahir Dar Airport	6.182394445554447
Aba Tenna Dejazmach Yilma International Airport	6.182394445554447
Gambella Airport	6.182394445554447
Novy Urengoy Airport	6.182876551226551
Noyabrsk Airport	6.182876551226551
Aktau Airport	6.182876551226551
Ukhta Airport	6.182876551226551
Usinsk Airport	6.182876551226551
Pechora Airport	6.182876551226551
Naryan Mar Airport	6.182876551226551
Pskov Airport	6.182876551226551
Kogalym International Airport	6.182876551226551
Yemelyanovo Airport	6.182876551226551
Sary-Arka Airport	6.182876551226551
Novosibirsk North Airport	6.182876551226551
Uray Airport	6.182876551226551
Patiala Airport	6.1832450865800865
Port Hedland International Airport	6.183339509379509
Adelaide Parafield Airport	6.183339509379509
Perth International Airport	6.183339509379509
Nal Airport	6.184446753246752
Lal Bahadur Shastri Airport	6.184446753246752
Brunei International Airport	6.184725432900432
Sultan Syarif Kasim Ii (Simpang Tiga) Airport	6.184725432900432
El Nouzha Airport	6.184749128094128
Pongtiku Airport	6.184884545454546
Biju Patnaik Airport	6.184887561327562
Chachapoyas Airport	6.185189914529913
Jammu Airport	6.185260165945167
Coronel FAP Francisco Secada Vignetta International Airport	6.185689914529916
Rodríguez Ballón International Airport	6.185689914529916
Capitán FAP Leonardo Alvariño Herr Airport	6.185689914529916
Capitan FAP Carlos Martinez De Pinillos International Airport	6.185689914529916
Capitán FAP Renán Elías Olivera International Airport	6.185689914529916
Cadete FAP Guillermo Del Castillo Paredes Airport	6.185689914529916
Cotulla-La Salle County Airport	6.186144242424242
Miri Airport	6.186775432900432
Sibu Airport	6.186775432900432
Lahad Datu Airport	6.186775432900432
Kota Kinabalu International Airport	6.186775432900432
Labuan Airport	6.186775432900432
Tawau Airport	6.186775432900432
Augusta Regional At Bush Field	6.186918755688755
Sloulin Field International Airport	6.186918755688755
Dhaka / Hazrat Shahjalal International Airport	6.18718961038961
Chek Lap Kok International Airport	6.18718961038961
Shek Kong Air Base	6.18718961038961
Alexandria International Airport	6.187483513708514
Condron Army Air Field	6.187483513708514
Cold Bay Airport	6.187483513708514
Tulsa International Airport	6.187483513708514
Sitka Rocky Gutierrez Airport	6.187483513708514
Long Island Mac Arthur Airport	6.187483513708514
Camden Airport	6.187667539682539
Collique Airport	6.188014914529915
Abdul Rachman Saleh Airport	6.188043737373737
Budiarto Airport	6.188043737373737
Husein Sastranegara International Airport	6.188043737373737
Almaza Air Force Base	6.188056349206348
Beni Suef Air Base	6.188056349206348
Jiyanklis Air Base	6.188056349206348
Merowe New Airport	6.188056349206348
Purnea Airport	6.1883853391053405
Birsa Munda Airport	6.1883853391053405
Shah Mokhdum Airport	6.1883853896103895
Saidpur Airport	6.1883853896103895
Babo Airport	6.188436255411254
Rendani Airport	6.188436255411254
Kullu Manali Airport	6.188449783549784
Kimble County Airport	6.188961493506493
Monticello Municipal Ellis Field	6.188961493506493
Aerotortuguero Airport	6.189674704184705
Tippi Airport	6.1899098196248215
Alula Airport	6.1899098196248215
Hobart Regional Airport	6.190298463203463
Arandis Airport	6.190516349206348
Wolter Monginsidi Airport	6.1905209090909095
Maimun Saleh Airport	6.1905209090909095
Agra Airport	6.19101038961039
Allahabad Airport	6.19101038961039
Sri Guru Ram Dass Jee International Airport	6.19101038961039
Learmonth Airport	6.191419509379509
Shanghai Pudong International Airport	6.191489660894661
Pulau Tioman Airport	6.191489660894661
St Louis Regional Airport	6.191945238095237
Chandler Field	6.191945238095237
Palm Beach County Park Airport	6.191990974025973
North Island Naval Air Station-Halsey Field	6.191990974025973
Biggs Army Air Field (Fort Bliss)	6.191990974025973
Minneapolis-St Paul International/Wold-Chamberlain Airport	6.192096847041848
New Castle Airport	6.192096847041848
Unalaska Airport	6.192096847041848
Louis Armstrong New Orleans International Airport	6.192096847041848
Portland International Jetport Airport	6.192096847041848
Will Rogers World Airport	6.192096847041848
Albany International Airport	6.192096847041848
Valdez Pioneer Field	6.192096847041848
Langley Air Force Base	6.192096847041848
John Wayne Airport-Orange County Airport	6.192096847041848
Columbus Air Force Base	6.192096847041848
Borg El Arab International Airport	6.1922441991341985
Barter Island LRRS Airport	6.1922441991341985
Cape Lisburne LRRS Airport	6.1922441991341985
Osmany International Airport	6.192477056277056
Barra del Colorado Airport	6.192654704184705
Bill & Hillary Clinton National Airport/Adams Field	6.192710119325119
Stewart International Airport	6.192710119325119
Baudette International Airport	6.192710119325119
San Nicolas Island Nolf Airport	6.192993953823954
Richmond International Airport	6.192993953823954
Dubbo City Regional Airport	6.1937075396825385
Fakfak Airport	6.193774033189031
Kaimana Airport	6.193774033189031
North Lakhimpur Airport	6.193942481962482
Curtis Field	6.19394443001443
Eastern Sierra Regional Airport	6.19394443001443
Baker City Municipal Airport	6.19394443001443
Miley Memorial Field	6.19394443001443
Ozark Regional Airport	6.19394443001443
Derby Field	6.194101493506495
Mobridge Municipal Airport	6.194101493506495
Mc Comb/Pike County Airport/John E Lewis Field	6.194101493506495
Southern Illinois Airport	6.194101493506495
Mc Entire Joint National Guard Base	6.194101493506495
Brunswick Executive Airport	6.194101493506495
Mizan Teferi Airport	6.194129819624822
Puerto Lempira Airport	6.194238037518038
Bhiwani Airport	6.194449783549785
Chandigarh Airport	6.194449783549785
Lihue Airport	6.194504256854256
Terre Haute International Hulman Field	6.194504256854256
Havre City County Airport	6.194504256854256
Grant County International Airport	6.194504256854256
Edward F Knapp State Airport	6.194504256854256
Boma Airport	6.194865021645022
Sultan Abdul Aziz Shah International Airport	6.195043946608946
Noto Airport	6.195043946608946
Jamshedpur Airport	6.195142481962482
Topeka Regional Airport - Forbes Field	6.195269242424242
Jaisalmer Airport	6.195816529581529
Baltimore/Washington International Thurgood Marshall Airport	6.196931796536797
Kabri Dehar Airport	6.1971098196248215
Jharsuguda Airport	6.197189148629147
Taiping Airport	6.197275375180375
Mudanjiang Hailang International Airport	6.197275375180375
Zhoushuizi Airport	6.197275375180375
Moody Air Force Base	6.19749562049062
Miami International Airport	6.19749562049062
Seattle Tacoma International Airport	6.19749562049062
Lovell Field	6.19749562049062
Igor I Sikorsky Memorial Airport	6.19749562049062
Wilmington International Airport	6.197619242424242
Binaka Airport	6.198100432900433
Imphal Airport	6.198389148629149
Lanai Airport	6.198539877344879
Luderitz Airport	6.199665021645022
Ondangwa Airport	6.199665021645022
Oranjemund Airport	6.199665021645022
Swakopmund Airport	6.199665021645022
Eros Airport	6.199665021645022
Pantnagar Airport	6.200001450216449
Kymi Airport	6.200149736652236
Half Moon Bay Airport	6.200149736652236
N 104 Helipad	6.200149736652237
Hangzhou Xiaoshan International Airport	6.200374206349206
Jessore Airport	6.200461753246751
Tancredo Neves International Airport	6.2006103327228335
Campo Grande Airport	6.2006103327228335
Serafin Enoss Bertaso Airport	6.2006103327228335
Brig. Lysias Augusto Rodrigues Airport	6.2006103327228335
Jorhat Airport	6.200778845598844
Kailashahar Airport	6.200778845598844
Silchar Airport	6.200778845598844
Jérémie Airport	6.200916522366522
Port-de-Paix Airport	6.200916522366522
Fuzhou Changle International Airport	6.20118253968254
Soekarno-Hatta International Airport	6.201525432900432
Dembidollo Airport	6.20162981962482
Gode Airport	6.20162981962482
Gore Airport	6.20162981962482
Hirakud Airport	6.201647481962482
Norfolk Island International Airport	6.202293903318904
RAAF Base Richmond	6.202293903318904
Sydney Kingsford Smith International Airport	6.202293903318904
Tamworth Airport	6.202293903318904
